routeId,routeCode,customerRouteCode,route,startName,endName,startStopCode,endStopCode,startTime,endTime,days,linetype,Variant
1065,501-SG-U,501,SarkhejBavlaCircle(Ujala) - GotaHighwayCrossRoad,Sarkhej-Bavla Circle (Ujala Hotel),Gota Highway Cross Road,5406,1626,07:30:00,19:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1066,501-SaP-U,501,Sarkhej (Ujala) - Amba TownshipSector-5(Trimandir),Sarkhej-Bavla Circle (Ujala Hotel),Amba Township Sector-5 (Trimandir),5406,4768,06:20:00,20:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1067,501-SaV-U,501,Sanathal Cross Road - Lal Darwaja,Sanathal Cross Road,Lal Darwaja,4937,4104,19:25:00,19:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1074,503-D,503,Kalol Institute Technology College - Lal Darwaja,Kalol Institute Technology College,Lal Darwaja,6310,1125,08:00:00,21:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1076,503-U,503,Lal Darwaja - Kalol Institute Technology College,Lal Darwaja,Kalol Institute Technology College,1125,6309,06:20:00,20:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1078,67/1sh-D,67/1sh,Sattadhar Society - Asarva Railway Station,Sattadhar Society,Asarva Railway Station,2243,6471,07:30:00,19:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1082,67/1sh-U,67/1sh,Asarva Railway Station - Sattadhar Society,Asarva Railway Station,Sattadhar Society,6472,3976,08:15:00,20:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1084,71/1sh-OL-D,71/1sh,Nava Vadaj - Lal Darwaja,Nava Vadaj,Lal Darwaja,2101,1077,14:40:00,14:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1087,71/1sh-LO-U,71/1sh,Lal Darwaja - Nava Vadaj,Lal Darwaja,Nava Vadaj,1125,2082,13:00:00,20:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1089,71/1sh-U,71/1sh,Lal Darwaja - Gandhinagar Institute Of Technology,Lal Darwaja,Gandhinagar Institute Of Technology,4103,2758,04:55:00,21:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1090,71/1sh-VG-U,71/1sh,Vadaj - Gandhinagar Institute Of Technology,Vadaj,Gandhinagar Institute Of Technology,2033,2758,05:15:00,09:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1094,800-U,800,Nava Vadaj - Nava Vadaj,Nava Vadaj,Nava Vadaj,2101,2082,07:45:00,19:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1097,89/3sh-D,89/3sh,Tragad Gam - Sarangpur,Tragad Gam,Sarangpur,3576,1844,06:45:00,22:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1099,89/3sh-U,89/3sh,Sarangpur - Tragad Gam,Sarangpur,Tragad Gam,2270,3562,05:45:00,21:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1100,900-D,900,Nava Vadaj - Nava Vadaj,Nava Vadaj,Nava Vadaj,2082,2101,07:35:00,19:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1101,111/2-D,111/2,Someshwar Mahadev - Lal Darwaja,Someshwar Mahadev,Lal Darwaja,8978,8721,07:45:00,19:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1102,111/2-SN-D,111/2,Someshwar Mahadev - Naroda,Someshwar Mahadev,Naroda,8978,1543,20:25:00,21:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1103,111/2-NS-U,111/2,Naroda - Someshwar Mahadev,Naroda,Someshwar Mahadev,1434,8978,07:25:00,08:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1104,111/2-U,111/2,Lal Darwaja - Someshwar Mahadev,Lal Darwaja,Someshwar Mahadev,8721,8978,09:10:00,20:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1105,117/1-D,117/1,Miroli Gam - Sarangpur,Miroli Gam,Sarangpur,1896,1489,06:40:00,17:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1106,117/1-KS-D,117/1,Kamod Gam - Sarangpur,Kamod Gam,Sarangpur,1915,1489,12:25:00,12:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1107,117/1-KaK-D,117/1,Kamod Gam - Sarangpur,Kamod Gam,Sarangpur,1915,1489,08:25:00,08:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1108,117/1-MS-D,117/1,Miroli Gam - Sarangpur,Miroli Gam,Sarangpur,1896,1489,13:55:00,21:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1110,117/1-KK-U,117/1,Sarangpur - Kamod Gam,Sarangpur,Kamod Gam,1844,1876,07:40:00,11:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1111,117/1-U,117/1,Sarangpur - Miroli Gam,Sarangpur,Miroli Gam,1844,1895,05:45:00,20:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1112,123/1-D,123/1,Parshwanath Township - Sarangpur,Parshwanath Township,Sarangpur,7174,1844,07:05:00,20:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1113,123/1-U,123/1,Sarangpur - Parshwanath Township,Sarangpur,Parshwanath Township,2270,7173,06:35:00,19:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1114,125/1-D,125/1,Dabhoda Gam - Sarangpur,Dabhoda Gam,Sarangpur,7234,1844,12:20:00,20:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1115,125/1-DN-D,125/1,Dabhoda Gam - Naroda,Dabhoda Gam,Naroda,7234,1434,07:10:00,21:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1116,125/1-ND-U,125/1,Naroda - Dabhoda Gam,Naroda,Dabhoda Gam,1543,7233,06:00:00,19:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1117,125/1-U,125/1,Sarangpur - Dabhoda Gam,Sarangpur,Dabhoda Gam,2270,7233,06:30:00,15:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1118,125/2-D,125/2,Dahegam(Bayad Circle) - Naroda,Dahegam-Bayad Circle,Naroda,6184,1434,06:55:00,21:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1119,137/1-VG-U,137/1,Vadaj - Ramdev Masala(Gujarat High Court),Vadaj,Ramdev Masala,2033,1688,07:00:00,07:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1120,138/1-SM-D,138/1,Sanand GIDC Gate-1 - Madhavnagar (Sanand),Sanand G.I.D.C Gate-1,Madhavnagar (Sanand),8271,1591,08:00:00,17:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1121,125/2-U,125/2,Naroda - Dahegam(Bayad Circle),Naroda,Dahegam-Bayad Circle,1543,6183,05:45:00,20:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1122,130/2-CN-D,130/2,C.T.M. Cross Road - Naroda,C.T.M. Cross Road,Naroda,3158,1434,15:15:00,15:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1123,130/2-D,130/2,Kamod Gam - Naroda,Kamod Gam,Naroda,1915,1434,07:20:00,18:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1124,130/2-NC-U,130/2,Naroda - C.T.M. Cross Road,Naroda,C.T.M. Cross Road,1543,3087,14:25:00,14:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1125,130/2-U,130/2,Naroda - Kamod Gam,Naroda,Kamod Gam,1543,1876,06:00:00,16:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1127,130/4-D,130/4,Manmohan Park - Nava Vadaj,Manmohan Park,Nava Vadaj,7607,2101,07:50:00,20:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1129,138/1-D,138/1,Sanand GIDC Gate-1 - Lal Darwaja,Sanand G.I.D.C Gate-1,Lal Darwaja,8271,8431,16:20:00,19:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1130,130/4-NC-U,130/4,Nava Vadaj - Memco,Nava Vadaj,Memco,2101,2688,20:35:00,21:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1132,130/4-U,130/4,Nava Vadaj - Manmohan Park,Nava Vadaj,Manmohan Park,2101,7342,07:50:00,19:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1135,137/1-D,137/1,RamdevMasala(GujratHighCourt)-AsarvaRailwayStation,Ramdev Masala,Asarva Railway Station,1620,6471,07:30:00,17:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1136,137/1-GV-D,137/1,Ramdev Masala(Gujarat High Court) - Vadaj,Ramdev Masala,Vadaj,1620,3232,20:15:00,20:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1138,137/1-U,137/1,AsarvaRailwayStation-RamdevMasala(GujratHighCourt),Asarva Railway Station,Ramdev Masala,6472,1688,08:30:00,19:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1139,138/1-MI-D,138/1,Madhavnagar (Sanand) - Iskon Mandir,Madhavnagar (Sanand),Iskon Mandir,1591,3197,09:00:00,16:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1140,138/1-ML-D,138/1,Madhavnagar (Sanand) - Lal Darwaja,Madhavnagar (Sanand),Lal Darwaja,1591,8431,06:40:00,21:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1141,138/1-MS-U,138/1,Madhavnagar (Sanand) - Sanand GIDC Gate-1,Madhavnagar (Sanand),Sanand G.I.D.C Gate-1,1590,8270,08:35:00,18:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1142,138/1-U,138/1,Lal Darwaja - Sanand GIDC Gate-1,Lal Darwaja,Sanand G.I.D.C Gate-1,8431,8270,06:00:00,08:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1143,144/1-D,144/1,Madhav Homes - Lal Darwaja,Madhav Homes,Lal Darwaja,1951,5977,06:25:00,20:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1145,144/1sh-D,144/1sh,Madhav Homes - Sarangpur,Madhav Homes,Sarangpur,1951,1489,20:40:00,23:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1147,144/1-U,144/1,Lal Darwaja- Madhav Homes,Lal Darwaja,Madhav Homes,5977,1951,05:35:00,22:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1150,146/1-RV-D,146/1,Ranip Gam - Vadaj,Ranip Gam,Vadaj,3230,3232,18:40:00,19:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1151,146/1-VC-D,146/1,Vadaj - Chinubhainagar,Vadaj,Chinubhainagar,3232,1819,05:45:00,08:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1157,146/1-D,146/1,Ranip Gam - Chinubhainagar,Ranip Gam,Chinubhainagar,3230,1819,06:00:00,19:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1161,148/1-D,148/1,Bakrol-Bujrang Gam - Sarangpur,Bakrol-Bujrang Gam,Sarangpur,4100,1489,08:10:00,18:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1163,146/1-U,146/1,Chinubhainagar - Ranip Gam,Chinubhainagar,Ranip Gam,1099,3229,06:35:00,20:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1165,146/6-D,146/6,Arbudanagar - Sarangpur,Arbudanagar,Sarangpur,1182,1489,06:55:00,23:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1166,146/6-U,146/6,Sarangpur - Arbudanagar,Sarangpur,Arbudanagar,1204,1181,06:30:00,23:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1167,147/1-D,147/1,Silver Oak University - Vastral Gam(Metro Station),Silver Oak University,Vastral Gam(Metro Station),9229,9391,08:00:00,16:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1168,147/1-SK-D,147/1,Silver Oak University - Kalupur Terminus,Silver Oak University,Kalupur Terminus,9229,1715,20:10:00,20:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1170,152/1-GK-D,152/1,Gatrad Gam - Hatkeshwar Depo,Gatrad Gam,Hatkeshwar Depo,7028,2312,18:05:00,21:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1171,147/1-KS-U,147/1,Kalupur Terminus - SIlver Oak University,Kalupur Terminus,Silver Oak University,1734,9230,07:15:00,07:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1172,147/1-U,147/1,Vastral Gam(Metro Station) - Silver Oak University,Vastral Gam(Metro Station),Silver Oak University,9390,9230,09:45:00,18:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1174,147/2-D,147/2,ChandlodiyaRailwayStation-SwamiVivekanand(Vastral),Vagheshwari Soc(Chandlodia Rly Station),Swami Vivekanand Chowk(Vastral),4695,9174,09:25:00,14:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1175,147/2-VS-D,147/2,Sarangpur - SwamiVivekanand(Vastral),Sarangpur,Swami Vivekanand Chowk(Vastral),1204,9174,06:20:00,06:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1176,147/2-VaS-D,147/2,Chandlodiya Railway Station - Sarangpur,Vagheshwari Soc(Chandlodia Rly Station),Sarangpur,4695,1204,19:00:00,19:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1178,147/2-U,147/2,SwamiVivekanand(Vastral)-ChandlodiyaRailwayStation,Swami Vivekanand Chowk(Vastral),Vagheshwari Soc(Chandlodia Rly Station),9173,5493,07:40:00,16:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1179,151/1-IL-D,151/1,Iskon Mandir - Lal Darwaja,Iskon Mandir,Lal Darwaja,3197,2222,12:30:00,12:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1183,148/1-U,148/1,Sarangpur - Bakrol-Bujrang Gam,Sarangpur,Bakrol-Bujrang Gam,1844,4099,07:05:00,17:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1184,151/1-D,151/1,Vakil Bridge - Lal Darwaja,Vakil Bridge,Lal Darwaja,9387,2222,08:00:00,21:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1187,151/1-VL-D,151/1,Vadaj - Lal Darwaja,Vadaj,Lal Darwaja,2107,2222,16:30:00,16:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1188,151/1-LI-U,151/1,Lal Darwaja - Iskon Mandir,Lal Darwaja,Iskon Mandir,2222,3213,11:30:00,11:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1189,151/1-LV-U,151/1,Lal Darwaja - Vadaj,Lal Darwaja,Vadaj,2222,2033,13:30:00,13:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1190,SP1sh-ZG-D,SP1sh,Zundal Circle - Gandhibag (Acher),Zundal Circle,Gandhibag (Acher),5842,2419,20:30:00,21:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1191,152/1-GKm-D,152/1,Gatrad Gam - Khokhra(Mahemdabad),Gatrad Gam,Khokhara Circle,7028,2259,14:40:00,15:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1192,151/1-U,151/1,Lal Darwaja - Vakil Bridge,Lal Darwaja,Vakil Bridge,2222,9386,07:00:00,19:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1193,151/2-D,151/2,Nandej-Barejadi Gam - Maninagar,Nandej-Barejadi Gam,Maninagar,3123,1329,06:20:00,22:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1194,151/2-U,151/2,Maninagar - Nandej-Barejadi Gam,Maninagar,Nandej-Barejadi Gam,1310,3122,05:15:00,20:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1195,151/3-D,151/3,Hatkeshwar Depo - Godhavi Gam,Hatkeshwar Depo,Godhavi Gam,2312,8136,06:30:00,20:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1196,151/3-HG-D,151/3,Hatkeshwar Depo - Vakil Bridge,Hatkeshwar Depo,Vakil Bridge,2312,9386,06:05:00,21:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1199,151/3-GH-U,151/3,Vakil Bridge - Hatkeshwar Depo,Vakil Bridge,Hatkeshwar Depo,9387,2393,07:20:00,22:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1202,151/3-U,151/3,Godhavi Gam - Hatkeshwar Depo,Godhavi Gam,Hatkeshwar Depo,8005,2393,08:10:00,22:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1203,151/4-D,151/4,Hatkeshwar Depo - Gujarat University,Hatkeshwar Depo,Gujarat University,2312,8214,06:35:00,20:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1207,151/4-U,151/4,Gujarat University - Hatkeshwar Depo,Gujarat University,Hatkeshwar Depo,8137,2393,07:35:00,21:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1208,152/1-D,152/1,Gatrad Gam - Lal Darwaja,Gatrad Gam,Lal Darwaja,7028,2222,06:35:00,19:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1209,152/1-HL-D,152/1,Hatkeshwar Depo - Lal Darwaja,Hatkeshwar Depo,Lal Darwaja,2312,1077,15:20:00,15:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1211,152/1-KmG-U,152/1,Khokhra(Mahemdabad) - Gatrad Gam,Khokhara Circle,Gatrad Gam,2285,7027,15:10:00,16:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1212,152/1-LH-U,152/1,Lal Darwaja - Hatkeshwar Depo,Lal Darwaja,Hatkeshwar Depo,1125,2393,14:35:00,14:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1213,152/1-RG-U,152/1,Raipur Darwaja - Gatrad Gam,Raipur Darwaja,Gatrad Gam,1300,7027,07:20:00,07:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1214,152/1-U,152/1,Lal Darwaja - Gatrad Gam,Lal Darwaja,Gatrad Gam,2222,7027,05:45:00,21:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1219,160/1-D,160/1,Adinathnagar - Maninagar,Adinathnagar,Maninagar,3205,1310,08:20:00,18:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1220,160/1-SM-D,160/1,Shrinand Residency - Maninagar,Shrinand Residency,Maninagar,8242,1310,16:10:00,16:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1221,160/1-VM-D,160/1,Vivekanandnagar - Maninagar,Vivekanandnagar,Maninagar,3135,1329,06:20:00,06:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1222,160/1-MS-U,160/1,Maninagar - Shrinand Residency,Maninagar,Shrinand Residency,1329,8239,15:35:00,15:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1223,160/1-MV-U,160/1,Maninagar - Vivekanandnagar,Maninagar,Vivekanandnagar,1329,3110,05:35:00,05:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1224,160/1-U,160/1,Maninagar - Adinathnagar,Maninagar,Adinathnagar,1329,3206,07:10:00,16:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1225,AB1-SV-U,AB1,Shivranjani - Vasna Terminal,Shivranjni Society,Vasna,3189,3713,06:30:00,07:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1226,AB1-U,AB1,Vasna Terminal - Vasna Terminal,Vasna,Vasna,1598,3713,06:50:00,19:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1227,AB2-SV-U,AB2,Shivranjani - Vasna Terminal,Shivranjni Society,Vasna,8281,1598,06:40:00,07:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1228,AB2-U,AB2,Vasna Terminal - Vasna Terminal,Vasna,Vasna,1598,3713,07:00:00,19:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1233,Feeder/5-SV-D,Feeder/5,Sardaben Hospital - Vadaj,Shardaben Hospital,Vadaj,2497,2033,21:50:00,21:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1234,Feeder/4-D,Feeder/4,Chosar Gam - Isanpur,Chosar Gam,Isanpur,5628,3072,06:40:00,20:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1235,Feeder/4-U,Feeder/4,Isanpur - Chosar Gam,Isanpur,Chosar Gam,3224,4067,06:00:00,19:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1236,Feeder/5-D,Feeder/5,Rasraj Jackpot - Shardaben Hospital,Rasraj Jackpot (Ring Road),Shardaben Hospital,2463,2497,07:55:00,21:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1237,Feeder/5-SS-D,Feeder/5,Shardaben Hospital - Sarangpur,Shardaben Hospital,Sarangpur,2497,1844,13:25:00,13:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1238,Feeder/5-SaS-U,Feeder/5,Sarangpur - Shardaben Hospital,Sarangpur,Shardaben Hospital,2270,3438,14:15:00,14:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1239,Feeder/5-U,Feeder/5,Shardaben Hospital - Rasraj Jackpot (Ring),Shardaben Hospital,Rasraj Jackpot (Ring Road),3438,2538,07:15:00,20:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1240,Feeder/5-VS-U,Feeder/5,Vadaj - Saradaben Hospital,Vadaj,Shardaben Hospital,3232,3438,06:45:00,06:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1245,RFEx1A-VV-D,RFEx1A,Vasna - Vadaj,Vasna,Vadaj,1286,2107,14:05:00,22:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1246,Metro1-U,Metro1,Thaltej Metro Station - Thaltej Metro Station,Thaltej Metro Station,Thaltej Metro Station,6217,6218,06:20:00,20:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1247,Metro10-D,Metro10,Vastral Metro Station - Vastral Metro Station,Vastral Gam(Metro Station),Vastral Gam(Metro Station),9390,9391,06:55:00,19:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1248,RFEx1C-VaV-U,RFEx1C,Vadaj - Vasna,Vadaj,Vasna,2107,3713,07:30:00,15:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1249,Metro2-D,Metro2,Thaltej Metro Station - Thaltej Metro Station,Thaltej Metro Station,Thaltej Metro Station,6217,6218,06:35:00,20:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1250,Metro3-U,Metro3,Thaltej Metro Station - Thaltej Metro Station,Thaltej Metro Station,Thaltej Metro Station,6218,6217,06:35:00,19:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1251,Metro4-D,Metro4,Thaltej Metro Station - Thaltej Metro Station,Thaltej Metro Station,Thaltej Metro Station,6218,6217,06:45:00,20:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1252,PF1-U,PF1,MansiComplex - SindhuBhavanRoad(Multilevelparking),Mansi Complex,Sindhu Bhavan Road(Multi level parking),3179,8146,08:00:00,20:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1253,Metro5-U,Metro5,Thaltej Metro Station - Thaltej Metro Station,Thaltej Metro Station,Thaltej Metro Station,6218,6217,06:55:00,20:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1254,Metro6-D,Metro6,Thaltej Metro Station - Thaltej Metro Station,Thaltej Metro Station,Thaltej Metro Station,6218,6217,06:45:00,20:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1255,Metro7-U,Metro7,Thaltej Metro Station - Thaltej Metro Station,Thaltej Metro Station,Thaltej Metro Station,6218,6217,07:00:00,20:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1256,Metro8-D,Metro8,Thaltej Metro Station - Thaltej Metro Station,Thaltej Metro Station,Thaltej Metro Station,6217,6218,06:45:00,20:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1257,Metro9-U,Metro9,Vastral Metro Station - Vastral Metro Station,Vastral Gam(Metro Station),Vastral Gam(Metro Station),9391,9390,06:25:00,19:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1258,SF1-D,SF1,Ambli CrossRoad(Taj Hotel) - Thaltej Metro Station,Ambli Cross Road,Thaltej Metro Station,8674,6218,16:25:00,23:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1259,PF1-D,PF1,SindhuBhavanRoad(Multilevelparking) - MansiComplex,Sindhu Bhavan Road(Multi level parking),Mansi Complex,8147,3186,08:10:00,19:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1260,RFEx1A-D,RFEx1A,Vasna - Vasna,Vasna,Vasna,3713,1598,07:30:00,21:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1261,RFEx1A-VaV-D,RFEx1A,Vadaj - Vasna,Vadaj,Vasna,2033,1286,07:00:00,15:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1262,RFEx1C-U,RFEx1C,Vasna - Vasna,Vasna,Vasna,1286,3713,08:00:00,21:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1263,RFEx1C-VV-U,RFEx1C,Vasna - Vadaj,Vasna,Vadaj,1286,2107,14:35:00,22:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1264,SF1-U,SF1,Thaltej Metro Station - Ambli CrossRoad(Taj Hotel),Thaltej Metro Station,Ambli Cross Road,6217,8673,16:00:00,22:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1265,SF2-D,SF2,Paldi Terminal - Navrangpura,Paldi,Navarangpura,1968,1150,16:30:00,23:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1266,SF2-U,SF2,Navrangpura - Paldi Terminal,Navarangpura,Paldi,1214,3200,16:10:00,23:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1267,SF3-D,SF3,Maninagar - Vyayam Vidhyalay(Kankaria),Maninagar,Vyayam Vidyalay,1329,3171,16:00:00,22:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1268,SF3-U,SF3,Vyayam Vidhyalay(Kankaria) - Maninagar,Vyayam Vidyalay,Maninagar,4869,3215,16:15:00,23:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1269,SF4-D,SF4,Shakuntal Bungalows - Bhakti Circle,Shakuntal Bunglows,Bhakti Circle,2529,4818,16:15:00,23:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1271,SP1-D,SP1,Ranasan Circle - Aslali Circle,Ranasan Circle,Aslali Circle,5824,9985,11:25:00,20:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1272,SP1-NM-D,SP1,Nana Chiloda - Memco,Nana Chiloda(Mnu.Octroi),Memco,3939,3950,20:35:00,21:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1273,SP1-RA-D,SP1,Ranasan Circle - Aslali Circle,Ranasan Circle,Aslali Circle,5824,9985,07:45:00,19:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1276,SP1sh-D,SP1sh,Zundal Circle - Ranasan Circle,Zundal Circle,Ranasan Circle,5842,5824,07:15:00,20:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1277,SP1sh-GZ-U,SP1sh,Gandhibag (Acher) - Zundal Circle,Gandhibag (Acher),Zundal Circle,2427,5841,07:00:00,07:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1278,SP1sh-U,SP1sh,Ranasan Circle - Zundal Circle,Ranasan Circle,Zundal Circle,5823,5841,07:40:00,20:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
